,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AC117532.1,0.010032375153151963,0.026764964730859486,4.620091504851126,0.00579316766837975,0.9953777468136846,
AC118273.1,0.06595012521846025,0.29338328633238303,3.5693497432544294,0.08219516366722995,0.9344915192681882,
AC118273.2,0.0067669105633826575,0.026764964639095463,4.620091504851376,0.005793167648517486,0.9953777468295322,
AC118282.1,0.3077015589424767,0.16549074705965805,2.7375568850801644,0.060451984746542335,0.9517956564873192,
AC118282.2,0.0,,,,,
AC118282.3,0.2504802932109174,0.6026408854820514,1.7271666968868677,0.34891877348508493,0.7271502906713456,
AC118465.1,0.16348346587143545,0.1396729604198679,1.5452261364419018,0.09038998055099193,0.9279773184626636,
AC118469.1,0.032535367448046804,-0.009096834490762868,4.618549876488529,-0.00196963002111805,0.9984284636317703,
AC118470.1,0.0,,,,,
AC118758.1,0.14049135173936153,0.12193753507125546,1.6287269491835894,0.07486677563257456,0.940320711547189,
AC118758.2,0.15076881693876976,0.17264405049382506,3.1309037215557236,0.055141922539872754,0.9560253975753399,
AC118942.1,0.12209580847601681,0.03315238863714112,3.5983236798318448,0.009213286959968644,0.9926489645788947,
AC119396.1,0.37472392619133277,-1.3895939414476821,1.2895274418542715,-1.0775993564351918,0.28121258955090966,
AC119403.2,0.0008880208741566782,0.011097079886460689,4.620134224085938,0.002401895561520438,0.9980835664574856,
AC119501.1,0.012971435783060292,0.042495420402295585,4.620049057154031,0.009198045275405136,0.9926611251684072,
AC119619.1,0.0,,,,,
AC119744.1,0.5648086800024424,0.07633633080821915,1.5287254863867565,0.04993462298364967,0.9601744865569415,
AC119749.1,0.13616492895845178,-0.13264628131224948,3.7646534257260735,-0.035234659425964696,0.9718926251555314,
AC119751.1,0.007058441691359472,0.053346540980800834,4.620020071606918,0.01154682017696214,0.9907871751777629,
AC119751.2,0.0,,,,,
AC119751.3,0.28537792469250184,0.43899341507988054,1.649315748786386,0.2661669940415621,0.790110601338127,
AC119751.4,0.05298098505256088,-0.20260320406209575,2.4465986478704083,-0.08281015124342014,0.9340024973290675,
AC119751.6,0.0,,,,,
AC119751.7,0.0,,,,,
AC119751.8,0.0,,,,,
AC119868.1,0.0,,,,,
AC120024.2,0.0,,,,,
AC120024.3,0.0,,,,,
AC120036.1,0.8328183130968839,0.8324415628098449,0.976537208271448,0.8524422374886623,0.3939686857383575,
AC120036.2,0.011450551976885357,0.055349085508578935,4.620014698137535,0.01198028342439945,0.9904413454766483,
AC120036.3,0.0,,,,,
AC120045.3,0.0,,,,,
AC120057.1,0.0,,,,,
AC120114.4,0.28272482657025816,-0.8640354089098758,1.0381277656447305,-0.832301608244979,0.4052387230739769,
AC120498.5,0.0,,,,,
AC120498.7,0.013253799867327202,0.03462330134590356,4.620070244495914,0.007494107126867122,0.9940206235951216,
AC121161.1,0.013397671120616211,0.07471858388821492,4.619963469628034,0.01617298153533468,0.987096390256086,
AC121247.3,0.0,,,,,
AC121251.1,0.002063723787739126,0.022161210559738024,4.620104011412381,0.004796690833149289,0.9961728091174474,
AC121334.1,0.06279213168221917,0.056028177929599465,3.8036765826950347,0.014730005748780457,0.9882475808271242,
AC121334.2,0.0,,,,,
AC121758.3,0.0,,,,,
AC121758.4,0.0,,,,,
AC122133.1,0.0,,,,,
AC122688.1,0.0,,,,,
AC122713.1,0.03476933367420771,0.10294735197839061,4.618262537633502,0.022291359821900267,0.9822155410346092,
AC122714.1,0.05235282232098159,0.19399033631610615,3.4775160173835684,0.05578416759157348,0.9555137477342921,
AC122714.2,0.011242360495457156,0.05037516928022252,4.620027959283893,0.010903650307785303,0.9913003181469677,
AC123567.1,0.04352828383387425,0.11557664017071027,4.38060174461169,0.02638373605016115,0.9789512663868764,
AC123767.1,0.19868182752069974,-0.11574196142549081,2.4186715160274828,-0.04785352647456227,0.9618329774274096,
AC123786.2,0.0,,,,,
AC123788.2,0.0,,,,,
AC123900.1,0.0,,,,,
AC123904.1,0.007492176387755602,-0.19403632670458365,4.615233514987627,-0.042042580526958195,0.9664647537559446,
AC123904.2,0.0,,,,,
AC123904.3,0.004377380452487061,0.018916293705093994,4.6201128494145305,0.004094335857508568,0.9967332017597639,
AC123912.3,0.15987562399538024,0.6932126207876219,2.2834120532643905,0.3035863018225719,0.761443088891022,
AC123912.5,0.02495538492195194,-0.1582645752392922,4.559026347854496,-0.03471455595201208,0.9723073539522228,
AC123912.6,0.16306424125525454,0.7147517151533426,2.297942398996628,0.31103987439608205,0.7557703086402886,
AC124068.1,0.5484365326755677,-0.5426463732472279,0.9824752703603788,-0.5523257323801966,0.58072520356878,
AC124076.1,0.024364427411235002,0.034623301471334654,4.620070244495576,0.007494107154016845,0.9940206235734598,
AC124283.4,0.033055454551588405,0.11308438810198643,2.998013937915686,0.037719767300550405,0.9699111151844378,
AC124290.3,0.0,,,,,
AC124293.1,0.005669193991533008,0.034623300819909095,4.62007024449734,0.007494107013014926,0.9940206236859599,
AC124856.1,0.03010407030606199,0.0969343442653314,4.619905554569717,0.020981888724857175,0.9832601032000277,
AC124864.2,0.008146914290322037,0.033023489140939805,4.6200745637752485,0.00714782601126571,0.9942969085455177,
AC124891.1,0.02408689690978705,0.05962035055252215,4.620003345074985,0.012904828438290768,0.9897037224111443,
AC124916.1,0.04290562690911285,0.11362141791462381,4.619862539653741,0.024594112257534776,0.980378715618549,
AC124916.2,0.0,,,,,
AC124944.1,0.16144107719909057,-0.6362467109354899,1.3844997664149556,-0.45954988680351794,0.6458393364517112,
AC124945.1,0.0,,,,,
AC124947.2,0.9270254960406847,-2.3246526771559055,0.6728895995378983,-3.4547311754444454,0.0005508417545594384,
AC125238.1,0.0,,,,,
AC125238.2,0.04600614212310958,0.031935310549771785,4.02039068429374,0.00794333512773569,0.9936622021892537,
AC125336.1,0.2069340379731231,0.07966639240112719,3.34752526720206,0.02379859330164645,0.9810132621154579,
AC125388.1,0.0,,,,,
AC125611.1,0.0,,,,,
AC125611.2,0.04086003629915585,-0.3786348609281243,3.057403856183319,-0.12384195177956947,0.9014404147519663,
AC125612.1,0.09054599394401258,0.30038198324665105,1.9330425382349432,0.1553933642458428,0.8765112151885347,
AC125634.1,0.09916960819894191,0.07797020064223738,2.3866322229373824,0.03266954995951342,0.9739381065356565,
AC125807.1,0.08743924477876186,-0.901023887387959,2.4074894950335906,-0.37425869946543106,0.7082118559999684,
AC126120.1,0.02961462378199429,0.04024152961848907,3.8274063994423324,0.01051404669866059,0.9916111590255162,
AC126121.1,0.00211020707427941,0.011097079976770391,4.620134224085695,0.002401895581067551,0.9980835664418893,
AC126124.1,0.0,,,,,
AC126124.2,0.041549091526204784,0.18577242311335115,4.61968209049417,0.04021324833057484,0.9679231155337433,
AC126177.1,0.09623537743893583,0.3688212068069006,3.372737490263548,0.10935366534502532,0.9129219829754588,
AC126177.2,0.03885758510449947,0.05037517053104606,4.6200279592805495,0.01090365057853258,0.9913003179309555,
AC126177.4,0.0,,,,,
AC126177.5,0.0418999669400193,0.034133355065636174,3.607646750128907,0.009461390604392333,0.9924510151414253,
AC126177.6,0.008089126423860686,-0.09146646777176447,4.617159188652546,-0.01981011787433253,0.9841948465715767,
AC126182.1,0.0,,,,,
AC126182.2,0.0,,,,,
AC126323.1,0.5209488750915193,0.7019621772292819,1.7607634188222403,0.3986692191156597,0.6901369511414907,
AC126323.4,0.0,,,,,
AC126365.2,0.0014182739483455545,0.011097079934042488,4.620134224085812,0.0024018955718192953,0.9980835664492683,
AC126389.1,0.024016738344683507,0.09967605389186117,4.619898421523381,0.021575377810794733,0.9827866746199844,
AC126471.1,0.01211525695567904,0.011097080178083495,4.6201342240851435,0.0024018956246408367,0.9980835664071229,
AC126615.1,0.028498749666032098,0.12875098473052998,4.619824022771844,0.02786924006107072,0.9777664417850965,
AC126615.2,0.00417073878426937,-0.0921932753999361,4.617470142767137,-0.01996618766324863,0.9840703455216409,
AC126755.5,0.030522587658809237,-0.1027735537541778,4.615620832101448,-0.022266463709365393,0.9822354003292331,
AC126755.6,0.0,,,,,
AC126773.5,0.07947601145564136,0.3508463672937191,2.6987033310742543,0.1300055338628348,0.8965620484615359,
AC126915.1,0.13325557978836478,0.16182980973274197,4.042363148754144,0.04003346650896961,0.9680664452547773,
AC126915.2,0.0,,,,,
AC126915.3,0.0,,,,,
AC127024.1,0.006568506188021838,-0.006646082638698018,4.61953523415572,-0.0014386907560653506,0.9988520912539619,
AC127029.1,0.0,,,,,
AC127032.2,0.0007892593671651401,-0.05713296815785032,4.618805820893584,-0.012369640632954128,0.9901307063970893,
AC127032.3,0.07965590214485789,0.15932165206021187,2.5704109655061633,0.061982949107454645,0.9505764105310501,
AC127070.3,0.0035947803175160014,0.02676496445950686,4.620091504851862,0.005793167609645654,0.9953777468605468,
AC127381.1,0.09608872516492359,0.23478288015369442,3.1639366372112243,0.07420593617217257,0.9408465224941001,
AC127381.2,0.0,,,,,
AC127383.1,0.1626229645018267,0.41599151282273034,2.1951437891805003,0.18950535945439362,0.8496967549678347,
AC127391.1,0.0,,,,,
AC127455.1,0.0,,,,,
AC127502.3,0.8475400698494232,-0.14952048329681492,0.8097381356373552,-0.18465288556420212,0.8535013024493152,
AC127526.2,0.11048438432202816,-0.536507266525243,2.327373377849498,-0.23052049646669834,0.8176873384310779,
AC128657.1,0.0,,,,,
AC128676.1,0.0,,,,,
AC128677.1,0.03701554878193945,-0.03349086724937722,4.616736824155467,-0.007254229237011719,0.9942120132556579,
AC128687.1,0.09767474389513257,0.08594108162539803,2.2338839669276167,0.03847159606217037,0.9693116777711908,
AC128688.1,0.17414766580147276,-0.07788473032799387,1.2747084120362997,-0.06110003636327769,0.9512795401929217,
AC128713.1,0.0,,,,,
AC128714.1,0.06488654615343029,0.12492767030253324,4.619833690282049,0.027041594714831866,0.9784265583650349,
AC128716.1,0.0,,,,,
AC129492.3,0.6572029539023451,0.45701473335645904,0.8922859101994578,0.5121841868536285,0.6085221091371811,
AC129492.5,0.005279759337207332,-0.0637878557947951,4.618469216196355,-0.013811471465718468,0.9889803905007858,
AC129492.6,0.15447162965466374,0.45306710988149235,3.5212841317929158,0.12866530871247991,0.8976224868224482,
AC129778.1,0.07706509555732208,0.18526171416391693,3.9204486581603777,0.04725523283624602,0.9623098072162377,
AC129850.1,0.0,,,,,
AC130289.1,0.0,,,,,
AC130289.2,0.0,,,,,
AC130360.1,0.23760792034364503,0.30095015936287794,2.0728687535743044,0.14518534221905816,0.8845645385257523,
AC130364.1,0.027113192736089215,0.05037517076766464,4.620027959279916,0.010903650629749906,0.9913003178900924,
AC130364.2,0.004220956288906857,0.015532054110974724,4.62012208706647,0.003361827635346482,0.9973176546862706,
AC130365.1,0.01575559057415229,-0.17882511663872988,4.615185214502899,-0.03874711595035977,0.9690920084964942,
AC130366.1,0.025806177582026225,-0.1744130185611837,4.523900182315289,-0.0385536841071327,0.969246229542683,
AC130464.1,0.14484076335544827,0.07408742180621919,3.966737330088405,0.018677168574851927,0.9850986419162291,
AC130472.1,0.0,,,,,
AC130509.1,0.0,0.0,0.0,0.0,,
AC130689.1,0.004329379632108661,0.01109708005770163,4.620134224085471,0.002401895598584743,0.9980835664279126,
AC130709.1,0.030117313131001237,0.12450135663112612,4.619834813625788,0.02694930915363479,0.9785001647640915,
AC131055.1,0.0,,,,,
AC131055.2,0.0,,,,,
AC131056.2,0.2573568193695744,-0.13833498758776244,1.7646710640883758,-0.07839137298895185,0.9375167357717086,
AC131056.3,0.0,,,,,
AC131056.4,0.0,,,,,
AC131056.5,0.0,,,,,
AC131056.7,0.0,,,,,
AC131206.1,0.36146892207033143,-0.062408621203849046,1.36907269153948,-0.04558459283390751,0.9636413495437417,
AC131235.2,0.08705337847117303,0.2812330079399915,2.2661879997687815,0.12409959278254303,0.9012364205803272,
AC131274.2,0.09495442054496545,0.22178095315902174,4.040695273785318,0.054886829649803716,0.9562286244791276,
AC131274.3,0.02724786587682435,0.0740145428487335,4.619965320218497,0.016020584077724866,0.9872179700824238,
AC131281.1,0.0,,,,,
AC131281.2,0.0,,,,,
AC131902.2,0.027388464134679415,0.06613473208443907,4.619986091356877,0.014314920170033562,0.988578736276938,
AC131935.1,0.0,,,,,
AC132008.1,0.004188075547898324,0.011097080053886472,4.620134224085482,0.0024018955977589697,0.9980835664285715,
AC132186.1,0.013501260055935977,0.04249541995056516,4.620049057155248,0.009198045177626601,0.9926611252464199,
AC132479.1,0.0,,,,,
AC132825.1,0.18899739393110226,-0.05525396122267582,1.0715588066985462,-0.051564096041459735,0.958876028470186,
AC132942.1,0.08103458517167973,-0.3189145903104107,1.7981115700063832,-0.17736084658488604,0.859224959604496,
AC133041.1,0.0,,,,,
AC133065.2,0.283530539878832,0.13524123579269132,1.608371625209933,0.08408581305022646,0.9329882042406203,
AC133104.1,0.0,,,,,
AC133104.2,0.0,,,,,
AC133134.1,0.017099990567990477,0.06286650182986529,4.6199947381728546,0.013607483426426616,0.989143134113112,
AC133435.1,0.093844866232189,0.16610314199815032,2.515806230877336,0.0660238216916353,0.9473588598632072,
AC133473.1,0.010531247534307182,0.09785642827070085,4.619903167460768,0.02118148903204947,0.9831008805830427,
AC133485.1,0.0,,,,,
AC133485.4,0.0,,,,,
AC133539.1,0.013987470732218718,0.05825493990360638,4.620006970866736,0.012609275325980182,0.9899395204875462,
AC133548.1,0.0,,,,,
AC133551.1,0.01211525695567904,0.011097080178083495,4.6201342240851435,0.0024018956246408367,0.9980835664071229,
AC133552.2,0.16157712679276104,0.049962636519885965,1.3349156644484201,0.03742756029500204,0.9701440981234845,
AC133552.3,0.24109304477582819,0.834958261364649,1.6618950032659405,0.5024133652991295,0.6153767794751902,
AC133552.4,0.15711339193371024,-0.7123433223624326,1.8001960334311204,-0.3957031951707656,0.6923239981016319,
AC133555.1,0.0,,,,,
AC133555.2,0.0031326657472762085,0.011097080020803235,4.620134224085573,0.0024018955905982563,0.998083566434285,
AC133555.3,0.32125225019440334,0.17357096324320123,0.8897104262866314,0.19508702844770662,0.8453248172761361,
AC133555.4,0.0,,,,,
AC133555.5,0.14835383669614613,-0.6070494726345734,1.1465311916820724,-0.5294661645829043,0.5964821101528647,
AC133561.1,0.04025223861540401,-0.5395974503058539,3.0604679762641056,-0.17631207203956342,0.8600487784830388,
AC133561.2,0.01941017917940878,-0.11368994139612795,4.61721937659659,-0.024623032202539665,0.9803556478267065,
AC133561.3,0.0,,,,,
AC133561.4,0.0,,,,,
AC133569.1,0.015241830929569633,0.05037516967773283,4.620027959282831,0.01090365039382848,0.9913003180783193,
AC133919.3,0.9011224257955824,0.5764519022824467,1.1713083139353482,0.4921436102042939,0.622617824738557,
AC133963.1,0.0835549833259709,0.250053227304887,3.4578008448420805,0.07231568228629634,0.9423506847120543,
AC133963.2,0.17642471368769136,0.18710952334653688,3.6280777165219313,0.05157263376538417,0.9588692254037834,
AC134050.1,0.2271838283412383,-1.0126797278634019,1.4866035308468606,-0.6812036342241952,0.4957426487766059,
AC134349.2,0.09343013106892176,-0.8654768248773719,1.84086663223134,-0.47014640263662955,0.6382504237050708,
AC134349.3,0.09343013106892176,-0.8654768248773719,1.84086663223134,-0.47014640263662955,0.6382504237050708,
AC134503.1,0.0,,,,,
AC134684.1,0.0,,,,,
AC134684.2,0.0,,,,,
AC134698.1,0.01906760979237237,0.0440719032202196,4.620044827363268,0.009539280432777127,0.9923888708544516,
AC134698.2,0.0,,,,,
AC134698.3,0.0,,,,,
AC134698.4,0.09449551113350978,0.1847896794034586,4.029634523410004,0.04585767724837828,0.9634236873282136,
AC134698.5,0.0,,,,,
AC134878.1,0.0,,,,,
AC134878.2,0.0358303478261615,0.10367570467032503,4.239041195771905,0.02445734775442452,0.9804878050897452,
AC134879.1,0.0,,,,,
AC134879.2,0.1372900970211271,0.25137263812949023,2.8198419771188576,0.08914422870827941,0.9289672878621457,
AC134915.1,0.007047216230738102,0.018916293562662105,4.62011284941492,0.004094335826679563,0.9967332017843616,
AC134980.1,0.0,,,,,
AC134981.1,0.006215715612715541,0.01891629354675042,4.620112849414967,0.004094335823235518,0.9967332017871096,
AC135001.1,0.01211525695567904,0.011097080178083495,4.6201342240851435,0.0024018956246408367,0.9980835664071229,
AC135050.2,0.31695766154813676,-0.9665654439822176,1.2890886720336392,-0.7498052422238605,0.45337201103335023,
AC135068.1,0.29362406799213897,0.1698563089698383,4.619721158787755,0.03676765396256291,0.9706702649996076,
AC135068.2,0.05576386221285692,-1.1330212344886088,4.173234095269411,-0.27149716709468813,0.7860086782453526,
AC135068.3,0.03647385769216484,0.11362141726049149,4.6198625396554105,0.024594112115934597,0.9803787157314954,
AC135068.4,0.0,,,,,
AC135068.5,0.30056098783147195,0.1944015094114384,2.878450739437421,0.06753685472117311,0.9461543231644259,
AC135068.6,0.010446392388436964,-0.04682575238167723,4.618651521171574,-0.010138403420788788,0.9919108630162549,
AC135068.8,0.035046277805677824,0.11440640859591183,3.719494424537429,0.0307585912325006,0.9754620641909735,
AC135068.9,0.03272070827094516,-0.23080555577982012,4.612965310874713,-0.05003409742442973,0.9600952165239219,
AC135178.3,0.39193415463475834,-0.37523817594487824,1.1949255193611121,-0.3140264140860477,0.753500977237747,
